sex,age_group,model_file,lumbar5_x,lumbar5_y,lumbar5_z,lumbar4_x,lumbar4_y,lumbar4_z,lumbar3_x,lumbar3_y,lumbar3_z,lumbar2_x,lumbar2_y,lumbar2_z,lumbar1_x,lumbar1_y,lumbar1_z,thoracic12_x,thoracic12_y,thoracic12_z,thoracic11_x,thoracic11_y,thoracic11_z,thoracic10_x,thoracic10_y,thoracic10_z,thoracic9_x,thoracic9_y,thoracic9_z,thoracic8_x,thoracic8_y,thoracic8_z,thoracic7_x,thoracic7_y,thoracic7_z,thoracic6_x,thoracic6_y,thoracic6_z,thoracic5_x,thoracic5_y,thoracic5_z,thoracic4_x,thoracic4_y,thoracic4_z,thoracic3_x,thoracic3_y,thoracic3_z,thoracic2_x,thoracic2_y,thoracic2_z,thoracic1_x,thoracic1_y,thoracic1_z
Female,Age6069,440_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.017624,0.098892,0.0,-0.005333,0.130913,0.0,-0.003664,0.162759,0.0,-0.008927,0.195988,0.0,-0.008568,0.229824,0.0,-0.014306,0.261427,0.0,-0.02327,0.288021,0.0,-0.034295,0.311138,0.0,-0.04232,0.333655,0.0,-0.050773,0.3549,0.0,-0.056019,0.375984,0.0,-0.059884,0.397242,0.0,-0.063037,0.417862,0.0,-0.064433,0.437785,0.0,-0.064101,0.458991,0.0,-0.062459,0.478167,0.0,-0.060046,0.495566,0.0
Female,Age6069,592_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.017348,0.097341,0.0,-0.005249,0.128859,0.0,-0.003606,0.160206,0.0,-0.009104,0.194917,0.0,-0.012649,0.229223,0.0,-0.023464,0.25905,0.0,-0.034938,0.285351,0.0,-0.046526,0.309377,0.0,-0.055853,0.331079,0.0,-0.06393,0.351114,0.0,-0.068215,0.371183,0.0,-0.06952,0.391625,0.0,-0.069674,0.412083,0.0,-0.068251,0.431501,0.0,-0.061623,0.451296,0.0,-0.05437,0.468797,0.0,-0.046923,0.484402,0.0
Female,Age6069,593_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.018184,0.102031,0.0,-0.005502,0.135068,0.0,-0.00378,0.167926,0.0,-0.009385,0.203314,0.0,-0.011754,0.239197,0.0,-0.018528,0.272209,0.0,-0.028031,0.300535,0.0,-0.033589,0.326506,0.0,-0.036891,0.352275,0.0,-0.037509,0.377226,0.0,-0.038159,0.401136,0.0,-0.040062,0.424686,0.0,-0.039754,0.447183,0.0,-0.038806,0.469007,0.0,-0.034831,0.490525,0.0,-0.02987,0.509752,0.0,-0.02443,0.52704,0.0
Female,Age6069,652_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.018752,0.105219,0.0,-0.005674,0.139289,0.0,-0.003898,0.173174,0.0,-0.009456,0.208264,0.0,-0.022638,0.239691,0.0,-0.040835,0.267348,0.0,-0.054265,0.294176,0.0,-0.068424,0.315732,0.0,-0.074327,0.341161,0.0,-0.076073,0.364081,0.0,-0.07689,0.385843,0.0,-0.072347,0.408506,0.0,-0.068994,0.429881,0.0,-0.062993,0.450654,0.0,-0.056076,0.472133,0.0,-0.048454,0.491139,0.0,-0.040599,0.508098,0.0
Female,Age6069,689_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.017903,0.100456,0.0,-0.005417,0.132982,0.0,-0.003722,0.165333,0.0,-0.009231,0.200118,0.0,-0.013071,0.235346,0.0,-0.019394,0.267317,0.0,-0.025054,0.296774,0.0,-0.030207,0.323841,0.0,-0.034544,0.349335,0.0,-0.035962,0.373617,0.0,-0.038312,0.395855,0.0,-0.040827,0.417728,0.0,-0.042399,0.438984,0.0,-0.042692,0.458239,0.0,-0.039477,0.479541,0.0,-0.035217,0.498622,0.0,-0.030424,0.515809,0.0
Female,Age6069,695_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.017763,0.099672,0.0,-0.005375,0.131945,0.0,-0.003693,0.164044,0.0,-0.009149,0.198493,0.0,-0.01576,0.231125,0.0,-0.023031,0.262114,0.0,-0.030976,0.291487,0.0,-0.03731,0.318329,0.0,-0.040242,0.34389,0.0,-0.041572,0.368281,0.0,-0.043113,0.391654,0.0,-0.044261,0.414601,0.0,-0.043071,0.436585,0.0,-0.040538,0.457775,0.0,-0.034355,0.478237,0.0,-0.027462,0.496369,0.0,-0.020314,0.512566,0.0
Female,Age6069,712_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.018043,0.101242,0.0,-0.005459,0.134023,0.0,-0.003751,0.166627,0.0,-0.008853,0.19884,0.0,-0.01856,0.232692,0.0,-0.030356,0.26189,0.0,-0.040623,0.290097,0.0,-0.047847,0.315292,0.0,-0.052756,0.340546,0.0,-0.055473,0.362678,0.0,-0.056235,0.384501,0.0,-0.054631,0.407452,0.0,-0.050676,0.429881,0.0,-0.044253,0.452281,0.0,-0.036119,0.472412,0.0,-0.027482,0.490121,0.0,-0.018763,0.50585,0.0
Female,Age6069,723_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.02021,0.113405,0.0,-0.006115,0.150125,0.0,-0.004201,0.186645,0.0,-0.009735,0.221585,0.0,-0.01746,0.255266,0.0,-0.023407,0.2875,0.0,-0.028584,0.316436,0.0,-0.033141,0.3435,0.0,-0.036284,0.369203,0.0,-0.040955,0.393119,0.0,-0.043509,0.415935,0.0,-0.043912,0.438025,0.0,-0.041832,0.460452,0.0,-0.037242,0.480808,0.0,-0.0324,0.504642,0.0,-0.026507,0.525912,0.0,-0.020121,0.545016,0.0
Female,Age6069,728_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.017763,0.099672,0.0,-0.005375,0.131945,0.0,-0.003693,0.164044,0.0,-0.008568,0.194828,0.0,-0.010894,0.226429,0.0,-0.023456,0.254718,0.0,-0.025063,0.28609,0.0,-0.030331,0.314285,0.0,-0.03491,0.340756,0.0,-0.037937,0.36377,0.0,-0.041515,0.384573,0.0,-0.045046,0.405466,0.0,-0.044114,0.426248,0.0,-0.040272,0.446443,0.0,-0.033235,0.466628,0.0,-0.025587,0.484454,0.0,-0.017765,0.500337,0.0
Female,Age6069,737_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.016532,0.092761,0.0,-0.005002,0.122796,0.0,-0.003437,0.152668,0.0,-0.008529,0.184821,0.0,-0.011413,0.214654,0.0,-0.015243,0.242465,0.0,-0.016625,0.270705,0.0,-0.017945,0.296256,0.0,-0.017975,0.319894,0.0,-0.017931,0.342121,0.0,-0.018216,0.362289,0.0,-0.018856,0.381859,0.0,-0.019569,0.400668,0.0,-0.018982,0.418825,0.0,-0.016134,0.438514,0.0,-0.01231,0.456157,0.0,-0.007981,0.472055,0.0
Female,Age6069,762_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.017624,0.098892,0.0,-0.005333,0.130913,0.0,-0.003664,0.162759,0.0,-0.008565,0.193708,0.0,-0.012888,0.224591,0.0,-0.017937,0.254493,0.0,-0.02548,0.281019,0.0,-0.031353,0.306115,0.0,-0.037046,0.329079,0.0,-0.04416,0.347624,0.0,-0.047425,0.365392,0.0,-0.047473,0.38417,0.0,-0.045611,0.402968,0.0,-0.037383,0.420206,0.0,-0.025117,0.437508,0.0,-0.012918,0.452394,0.0,-0.001088,0.465379,0.0
Female,Age6069,767_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.01721,0.09657,0.0,-0.005207,0.127838,0.0,-0.003578,0.158938,0.0,-0.008689,0.191207,0.0,-0.00783,0.226163,0.0,-0.012961,0.253502,0.0,-0.018127,0.281542,0.0,-0.0214,0.307999,0.0,-0.025883,0.332596,0.0,-0.028478,0.356062,0.0,-0.032652,0.377637,0.0,-0.036015,0.398422,0.0,-0.039104,0.419437,0.0,-0.040087,0.439537,0.0,-0.037964,0.460138,0.0,-0.034738,0.478653,0.0,-0.030913,0.495375,0.0
Female,Age6069,821_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.019184,0.107643,0.0,-0.005805,0.142497,0.0,-0.003988,0.177162,0.0,-0.009328,0.210875,0.0,-0.015526,0.245049,0.0,-0.025641,0.275921,0.0,-0.03675,0.30473,0.0,-0.045423,0.33106,0.0,-0.050447,0.355517,0.0,-0.053716,0.378878,0.0,-0.056204,0.400625,0.0,-0.058614,0.421973,0.0,-0.059075,0.443149,0.0,-0.056514,0.464012,0.0,-0.051659,0.486581,0.0,-0.045836,0.506705,0.0,-0.039567,0.524768,0.0
Female,Age6069,882_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.01904,0.106832,0.0,-0.005761,0.141424,0.0,-0.003958,0.175827,0.0,-0.009873,0.213174,0.0,-0.01384,0.248774,0.0,-0.024018,0.279297,0.0,-0.034491,0.307606,0.0,-0.0454,0.333195,0.0,-0.054814,0.355456,0.0,-0.061942,0.377053,0.0,-0.066596,0.398671,0.0,-0.066376,0.419986,0.0,-0.062514,0.440279,0.0,-0.057032,0.460355,0.0,-0.050562,0.482334,0.0,-0.043313,0.50182,0.0,-0.035775,0.519235,0.0
Female,Age6069,903_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.017903,0.100456,0.0,-0.005417,0.132982,0.0,-0.003722,0.165333,0.0,-0.009108,0.199341,0.0,-0.009875,0.233737,0.0,-0.017262,0.264123,0.0,-0.027024,0.290116,0.0,-0.036483,0.313571,0.0,-0.045533,0.337057,0.0,-0.050106,0.358867,0.0,-0.055453,0.379985,0.0,-0.059637,0.399964,0.0,-0.058689,0.420736,0.0,-0.054513,0.440354,0.0,-0.047801,0.460825,0.0,-0.040428,0.478932,0.0,-0.032844,0.495084,0.0
Female,Age6069,906_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.018325,0.102824,0.0,-0.005545,0.136117,0.0,-0.003809,0.16923,0.0,-0.009863,0.207451,0.0,-0.01069,0.245216,0.0,-0.019354,0.279431,0.0,-0.029027,0.310502,0.0,-0.039523,0.339522,0.0,-0.048867,0.364958,0.0,-0.058067,0.390412,0.0,-0.066125,0.414082,0.0,-0.070876,0.437456,0.0,-0.070372,0.460593,0.0,-0.065535,0.483198,0.0,-0.056603,0.50336,0.0,-0.047241,0.521046,0.0,-0.037864,0.536719,0.0
Female,Age6069,971_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.01721,0.09657,0.0,-0.005207,0.127838,0.0,-0.003578,0.158938,0.0,-0.009173,0.194266,0.0,-0.009504,0.228585,0.0,-0.017318,0.259388,0.0,-0.024687,0.287276,0.0,-0.032322,0.3129,0.0,-0.040124,0.336673,0.0,-0.048056,0.356928,0.0,-0.054386,0.376643,0.0,-0.057428,0.397103,0.0,-0.058044,0.416598,0.0,-0.056468,0.435587,0.0,-0.046944,0.453978,0.0,-0.037159,0.470024,0.0,-0.027474,0.484181,0.0
Female,Age7079,154_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.017486,0.098115,0.0,-0.005291,0.129884,0.0,-0.003635,0.16148,0.0,-0.008165,0.190083,0.0,-0.021448,0.221423,0.0,-0.029376,0.253093,0.0,-0.037643,0.281856,0.0,-0.040901,0.310119,0.0,-0.042364,0.33538,0.0,-0.044379,0.358847,0.0,-0.044507,0.383528,0.0,-0.047109,0.404614,0.0,-0.043997,0.425449,0.0,-0.039951,0.446281,0.0,-0.033708,0.466375,0.0,-0.026784,0.484171,0.0,-0.019624,0.500059,0.0
Female,Age7079,158_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.016532,0.092761,0.0,-0.005002,0.122796,0.0,-0.003437,0.152668,0.0,-0.008111,0.182183,0.0,-0.015741,0.20879,0.0,-0.026549,0.235542,0.0,-0.035956,0.261387,0.0,-0.042575,0.284471,0.0,-0.047682,0.310745,0.0,-0.050739,0.335647,0.0,-0.054885,0.359036,0.0,-0.058322,0.380867,0.0,-0.054884,0.403008,0.0,-0.050405,0.423162,0.0,-0.042789,0.44154,0.0,-0.034731,0.457695,0.0,-0.026615,0.472034,0.0
Female,Age7079,201_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.016937,0.095037,0.0,-0.005125,0.125809,0.0,-0.003521,0.156415,0.0,-0.008388,0.187143,0.0,-0.018082,0.216459,0.0,-0.028622,0.245452,0.0,-0.036696,0.271603,0.0,-0.043529,0.296158,0.0,-0.050167,0.318517,0.0,-0.053388,0.342534,0.0,-0.058829,0.364566,0.0,-0.061009,0.386109,0.0,-0.059591,0.40724,0.0,-0.057837,0.426979,0.0,-0.055401,0.447215,0.0,-0.051916,0.46538,0.0,-0.047871,0.481769,0.0
Female,Age7079,278_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.019767,0.110917,0.0,-0.005981,0.146831,0.0,-0.004109,0.182551,0.0,-0.009321,0.215457,0.0,-0.01481,0.247559,0.0,-0.022806,0.278967,0.0,-0.031108,0.308602,0.0,-0.042418,0.335365,0.0,-0.052053,0.358275,0.0,-0.060899,0.379423,0.0,-0.067449,0.399922,0.0,-0.072112,0.420312,0.0,-0.072719,0.440376,0.0,-0.067932,0.465452,0.0,-0.061053,0.488224,0.0,-0.053385,0.508402,0.0,-0.045433,0.526427,0.0
Female,Age7079,341_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.015866,0.089028,0.0,-0.004801,0.117855,0.0,-0.003298,0.146525,0.0,-0.008077,0.176699,0.0,-0.012663,0.20618,0.0,-0.016965,0.236103,0.0,-0.020228,0.264107,0.0,-0.022909,0.28947,0.0,-0.024775,0.31293,0.0,-0.026552,0.333386,0.0,-0.026792,0.352532,0.0,-0.026188,0.372555,0.0,-0.023369,0.391743,0.0,-0.017507,0.409988,0.0,-0.009956,0.427524,0.0,-0.00201,0.442921,0.0,0.005968,0.456575,0.0
Female,Age7079,347_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.016264,0.091258,0.0,-0.004921,0.120807,0.0,-0.003381,0.150196,0.0,-0.008681,0.18366,0.0,-0.01611,0.216389,0.0,-0.027829,0.244152,0.0,-0.041206,0.268244,0.0,-0.0504,0.29153,0.0,-0.057814,0.313873,0.0,-0.060677,0.335663,0.0,-0.06211,0.357642,0.0,-0.06131,0.378636,0.0,-0.061521,0.399999,0.0,-0.061209,0.420897,0.0,-0.059895,0.440424,0.0,-0.05747,0.458018,0.0,-0.054419,0.473939,0.0
Female,Age7079,393_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.017624,0.098892,0.0,-0.005333,0.130913,0.0,-0.003664,0.162759,0.0,-0.009028,0.196631,0.0,-0.011883,0.230108,0.0,-0.019249,0.262277,0.0,-0.029153,0.291135,0.0,-0.038701,0.316839,0.0,-0.047025,0.341425,0.0,-0.051775,0.364362,0.0,-0.055684,0.386533,0.0,-0.057069,0.409049,0.0,-0.055555,0.430421,0.0,-0.05049,0.452612,0.0,-0.043635,0.472682,0.0,-0.036159,0.490417,0.0,-0.028498,0.506224,0.0
Female,Age7079,426_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.016532,0.092761,0.0,-0.005002,0.122796,0.0,-0.003437,0.152668,0.0,-0.008953,0.187495,0.0,-0.031296,0.211211,0.0,-0.043497,0.243418,0.0,-0.057204,0.272444,0.0,-0.066806,0.300106,0.0,-0.07562,0.325061,0.0,-0.076487,0.349612,0.0,-0.074335,0.372725,0.0,-0.076552,0.39587,0.0,-0.075599,0.417498,0.0,-0.074488,0.439601,0.0,-0.069697,0.458909,0.0,-0.064137,0.476085,0.0,-0.05825,0.491474,0.0
Female,Age7079,450_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.017348,0.097341,0.0,-0.005249,0.128859,0.0,-0.003606,0.160206,0.0,-0.009346,0.196444,0.0,-0.011078,0.231871,0.0,-0.021885,0.261439,0.0,-0.034196,0.287502,0.0,-0.04502,0.310757,0.0,-0.053337,0.333303,0.0,-0.056031,0.356646,0.0,-0.056624,0.379212,0.0,-0.056001,0.401532,0.0,-0.054092,0.42346,0.0,-0.05055,0.444811,0.0,-0.045386,0.465038,0.0,-0.039431,0.483022,0.0,-0.033144,0.499129,0.0
Female,Age7079,458_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.017348,0.097341,0.0,-0.005249,0.128859,0.0,-0.003606,0.160206,0.0,-0.008777,0.192852,0.0,-0.014252,0.229508,0.0,-0.020419,0.262969,0.0,-0.027579,0.292797,0.0,-0.034158,0.319522,0.0,-0.038462,0.344742,0.0,-0.041167,0.368174,0.0,-0.043566,0.391118,0.0,-0.045759,0.413218,0.0,-0.04672,0.434383,0.0,-0.044043,0.454927,0.0,-0.03829,0.474995,0.0,-0.031812,0.492797,0.0,-0.025057,0.508713,0.0
Female,Age7079,463_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.015474,0.086826,0.0,-0.004682,0.114939,0.0,-0.003217,0.1429,0.0,-0.008075,0.173574,0.0,-0.012733,0.204475,0.0,-0.020907,0.233682,0.0,-0.025394,0.262452,0.0,-0.031125,0.288671,0.0,-0.035924,0.313131,0.0,-0.037375,0.33642,0.0,-0.039419,0.358179,0.0,-0.039706,0.379446,0.0,-0.041396,0.400211,0.0,-0.040482,0.419688,0.0,-0.037475,0.438065,0.0,-0.03359,0.454509,0.0,-0.029264,0.469313,0.0
Female,Age7079,475_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.017624,0.098892,0.0,-0.005333,0.130913,0.0,-0.003664,0.162759,0.0,-0.00813,0.190957,0.0,-0.016432,0.217474,0.0,-0.027383,0.243026,0.0,-0.035441,0.270694,0.0,-0.042572,0.295591,0.0,-0.047291,0.319533,0.0,-0.050521,0.342441,0.0,-0.052332,0.364054,0.0,-0.053957,0.38476,0.0,-0.052314,0.406331,0.0,-0.04963,0.427093,0.0,-0.042442,0.447047,0.0,-0.034673,0.464655,0.0,-0.026751,0.480333,0.0
Female,Age7079,484_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.016131,0.090512,0.0,-0.004881,0.119819,0.0,-0.003353,0.148967,0.0,-0.008737,0.18296,0.0,-0.016346,0.215774,0.0,-0.02746,0.244927,0.0,-0.037631,0.271581,0.0,-0.048701,0.294744,0.0,-0.057065,0.31581,0.0,-0.063066,0.336777,0.0,-0.067666,0.355749,0.0,-0.070397,0.376136,0.0,-0.070976,0.396489,0.0,-0.069388,0.417261,0.0,-0.065893,0.436355,0.0,-0.061521,0.453419,0.0,-0.056721,0.468763,0.0
Female,Age7079,485_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.016397,0.092008,0.0,-0.004961,0.1218,0.0,-0.003409,0.15143,0.0,-0.007845,0.17944,0.0,-0.017373,0.205579,0.0,-0.024324,0.231996,0.0,-0.028568,0.257922,0.0,-0.02901,0.282504,0.0,-0.030141,0.30518,0.0,-0.030402,0.327461,0.0,-0.030724,0.348709,0.0,-0.030483,0.369829,0.0,-0.026622,0.389375,0.0,-0.023042,0.408126,0.0,-0.014624,0.425972,0.0,-0.005873,0.441595,0.0,0.002849,0.455416,0.0
Female,Age7079,543_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.018325,0.102824,0.0,-0.005545,0.136117,0.0,-0.003809,0.16923,0.0,-0.009302,0.203908,0.0,-0.006375,0.237307,0.0,-0.01364,0.265458,0.0,-0.016723,0.296473,0.0,-0.022779,0.322553,0.0,-0.026081,0.346901,0.0,-0.030883,0.369727,0.0,-0.034794,0.391441,0.0,-0.038442,0.412339,0.0,-0.036915,0.433241,0.0,-0.036032,0.453163,0.0,-0.031407,0.474725,0.0,-0.025855,0.49395,0.0,-0.019877,0.511208,0.0
Female,Age7079,569_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.020659,0.11592,0.0,-0.006251,0.153454,0.0,-0.004295,0.190785,0.0,-0.010019,0.22693,0.0,-0.009226,0.261536,0.0,-0.014682,0.293775,0.0,-0.01962,0.326685,0.0,-0.024399,0.35671,0.0,-0.028877,0.383721,0.0,-0.032482,0.408632,0.0,-0.03614,0.431763,0.0,-0.039899,0.45433,0.0,-0.041892,0.475823,0.0,-0.041661,0.497682,0.0,-0.038041,0.522278,0.0,-0.033206,0.544314,0.0,-0.027747,0.564167,0.0
Female,Age7079,615_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.016666,0.093516,0.0,-0.005043,0.123796,0.0,-0.003464,0.153912,0.0,-0.00796,0.182298,0.0,-0.010033,0.213403,0.0,-0.017562,0.24375,0.0,-0.024792,0.271665,0.0,-0.031256,0.296668,0.0,-0.037398,0.319529,0.0,-0.042953,0.341214,0.0,-0.047677,0.361424,0.0,-0.051584,0.382621,0.0,-0.053231,0.401949,0.0,-0.049733,0.422376,0.0,-0.044604,0.441765,0.0,-0.038733,0.458991,0.0,-0.032559,0.474412,0.0
Female,Age7079,715_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.016666,0.093516,0.0,-0.005043,0.123796,0.0,-0.003464,0.153912,0.0,-0.008854,0.187937,0.0,-0.012626,0.221844,0.0,-0.0195,0.253252,0.0,-0.028605,0.281715,0.0,-0.035605,0.307901,0.0,-0.040549,0.331586,0.0,-0.044286,0.3537,0.0,-0.047094,0.375276,0.0,-0.049936,0.395019,0.0,-0.049547,0.415421,0.0,-0.047249,0.435284,0.0,-0.042809,0.454842,0.0,-0.03755,0.472265,0.0,-0.031926,0.487895,0.0
Female,Age7079,731_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.018184,0.102031,0.0,-0.005502,0.135068,0.0,-0.00378,0.167926,0.0,-0.00895,0.200566,0.0,-0.011524,0.234319,0.0,-0.019467,0.265652,0.0,-0.026021,0.2871,0.0,-0.036736,0.310079,0.0,-0.039088,0.33429,0.0,-0.041579,0.355725,0.0,-0.040762,0.376114,0.0,-0.040724,0.396018,0.0,-0.038288,0.416039,0.0,-0.033501,0.435122,0.0,-0.025984,0.455672,0.0,-0.017878,0.473799,0.0,-0.009624,0.489933,0.0
Female,Age7079,743_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.018184,0.102031,0.0,-0.005502,0.135068,0.0,-0.00378,0.167926,0.0,-0.00891,0.200313,0.0,-0.018149,0.230242,0.0,-0.025137,0.260881,0.0,-0.031419,0.291249,0.0,-0.037584,0.318903,0.0,-0.041694,0.344514,0.0,-0.042495,0.368485,0.0,-0.047983,0.391401,0.0,-0.048565,0.413437,0.0,-0.047979,0.434677,0.0,-0.042248,0.453715,0.0,-0.034807,0.474293,0.0,-0.026768,0.49245,0.0,-0.018575,0.508615,0.0
Female,Age7079,800_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.017348,0.097341,0.0,-0.005249,0.128859,0.0,-0.003606,0.160206,0.0,-0.008482,0.190994,0.0,-0.00318,0.220683,0.0,-0.009374,0.24835,0.0,-0.016614,0.276204,0.0,-0.023075,0.302356,0.0,-0.028292,0.327241,0.0,-0.032027,0.350716,0.0,-0.037799,0.372413,0.0,-0.042017,0.392086,0.0,-0.044875,0.411755,0.0,-0.04444,0.430417,0.0,-0.043067,0.451247,0.0,-0.040505,0.470017,0.0,-0.037274,0.487003,0.0
Female,Age7079,810_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.01721,0.09657,0.0,-0.005207,0.127838,0.0,-0.003578,0.158938,0.0,-0.009193,0.194389,0.0,-0.017186,0.229275,0.0,-0.029307,0.259176,0.0,-0.040811,0.286231,0.0,-0.052686,0.310783,0.0,-0.0614,0.333633,0.0,-0.066974,0.355131,0.0,-0.070988,0.376095,0.0,-0.071071,0.397491,0.0,-0.068035,0.418444,0.0,-0.060898,0.437986,0.0,-0.051466,0.456424,0.0,-0.041761,0.472518,0.0,-0.032146,0.486724,0.0
Female,Age7079,823_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.016264,0.091258,0.0,-0.004921,0.120807,0.0,-0.003381,0.150196,0.0,-0.00836,0.181633,0.0,-0.011248,0.211657,0.0,-0.019594,0.238153,0.0,-0.02746,0.264443,0.0,-0.034965,0.290948,0.0,-0.042002,0.314623,0.0,-0.046786,0.337376,0.0,-0.049836,0.358702,0.0,-0.051756,0.379897,0.0,-0.052724,0.401021,0.0,-0.049888,0.421972,0.0,-0.044498,0.440787,0.0,-0.038428,0.457478,0.0,-0.032098,0.472401,0.0
Female,Age7079,868_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.016264,0.091258,0.0,-0.004921,0.120807,0.0,-0.003381,0.150196,0.0,-0.008293,0.181212,0.0,-0.011585,0.212655,0.0,-0.02036,0.241464,0.0,-0.030468,0.26698,0.0,-0.038477,0.291254,0.0,-0.046445,0.313089,0.0,-0.050362,0.33515,0.0,-0.053478,0.355627,0.0,-0.056884,0.374965,0.0,-0.057432,0.393859,0.0,-0.058031,0.412324,0.0,-0.05625,0.431814,0.0,-0.053405,0.449345,0.0,-0.049974,0.465188,0.0
Female,Age7079,952_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.015344,0.086097,0.0,-0.004643,0.113975,0.0,-0.00319,0.141702,0.0,-0.008224,0.173484,0.0,-0.009956,0.204048,0.0,-0.01525,0.233022,0.0,-0.021377,0.259613,0.0,-0.026872,0.280926,0.0,-0.032188,0.302668,0.0,-0.032313,0.322742,0.0,-0.034002,0.341083,0.0,-0.032284,0.360591,0.0,-0.03085,0.37915,0.0,-0.026881,0.396197,0.0,-0.022227,0.414066,0.0,-0.016882,0.429946,0.0,-0.011253,0.444166,0.0
Female,Age80plus,216_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.015344,0.086097,0.0,-0.004643,0.113975,0.0,-0.00319,0.141702,0.0,-0.007739,0.170422,0.0,-0.013269,0.19659,0.0,-0.018357,0.223156,0.0,-0.025049,0.24755,0.0,-0.02815,0.272525,0.0,-0.030638,0.295718,0.0,-0.032881,0.316862,0.0,-0.035251,0.336693,0.0,-0.037177,0.355216,0.0,-0.035838,0.373661,0.0,-0.031117,0.391119,0.0,-0.024147,0.408217,0.0,-0.016756,0.423255,0.0,-0.0093,0.436608,0.0
Female,Age80plus,240_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.016532,0.092761,0.0,-0.005002,0.122796,0.0,-0.003437,0.152668,0.0,-0.008111,0.182183,0.0,-0.015741,0.20879,0.0,-0.026549,0.235542,0.0,-0.03482,0.258268,0.0,-0.041468,0.28145,0.0,-0.04802,0.304659,0.0,-0.054358,0.327927,0.0,-0.060295,0.351299,0.0,-0.065441,0.37482,0.0,-0.068068,0.395013,0.0,-0.064303,0.416029,0.0,-0.058768,0.435137,0.0,-0.052548,0.452084,0.0,-0.046069,0.467234,0.0
Female,Age80plus,247_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.01721,0.09657,0.0,-0.005207,0.127838,0.0,-0.003578,0.158938,0.0,-0.009132,0.194005,0.0,-0.01426,0.228221,0.0,-0.021789,0.260261,0.0,-0.028911,0.289698,0.0,-0.037693,0.316573,0.0,-0.046211,0.340587,0.0,-0.052067,0.364295,0.0,-0.056474,0.386319,0.0,-0.058386,0.408207,0.0,-0.057349,0.428353,0.0,-0.052973,0.44807,0.0,-0.045554,0.467406,0.0,-0.037614,0.484441,0.0,-0.029564,0.499587,0.0
Female,Age80plus,282_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.016666,0.093516,0.0,-0.005043,0.123796,0.0,-0.003464,0.153912,0.0,-0.00858,0.186212,0.0,-0.010081,0.217984,0.0,-0.018793,0.243753,0.0,-0.028594,0.26825,0.0,-0.03777,0.293159,0.0,-0.043102,0.316619,0.0,-0.045853,0.339811,0.0,-0.048564,0.362013,0.0,-0.050508,0.382758,0.0,-0.050275,0.402317,0.0,-0.046731,0.421548,0.0,-0.038327,0.439758,0.0,-0.029568,0.455711,0.0,-0.020822,0.469833,0.0
